Epoch,loss_G,loss_D,loss_GAN,loss_content,loss_real,loss_fake,PSNR,SSIM
57,0.04796684234837691,5.929643225681502e-05,1.0000383324623108,0.0469668039282163,7.07076969241219e-05,4.788516721843432e-05,16.414348774241446,0.5020067661205928
58,0.04781649661064148,5.2544616924933506e-05,1.0000278714497883,0.04681646873553594,6.294592531351857e-05,4.2143308683989746e-05,16.496693984867807,0.5073074300587177
59,0.04760104071100553,5.3544409640987094e-05,1.0000326003233593,0.046601008007923765,6.411850997816752e-05,4.297030932563454e-05,16.503272474444195,0.5054039071500301
60,0.047393878037730854,5.509500773526573e-05,1.000035000960032,0.04639384293556213,6.572725729226173e-05,4.446275826891603e-05,16.483040518014043,0.5060074975093206
61,0.04724098845819632,5.001975203170635e-05,1.0000284131368,0.04624095996717612,5.9791716680289635e-05,4.024778749377826e-05,16.504992134978544,0.5090695427954197
62,0.04704977967341741,4.995708532684754e-05,1.0000324828624725,0.04604974709947904,5.9440504115021516e-05,4.0473666689952854e-05,16.5322079720621,0.5069305325547854
63,0.046899884179234505,0.0030213410155289847,0.9923264225721359,0.04590755770603816,0.0038972539840106037,0.002145428024202071,16.526015711711363,0.5075968690017859
64,0.04672810255984465,3.376517298238468e-05,1.000006712516149,0.04572809580465158,4.1990265544882276e-05,2.5540080519325178e-05,16.48315780370401,0.5061736529072126
65,0.04654230433205764,4.508616077509941e-05,1.0000169290701548,0.04554228736460209,5.5260982171603246e-05,3.491133978847453e-05,16.55048487105789,0.5096933886607488
66,0.046397168695926666,4.591831592612531e-05,1.000011804262797,0.04539715680976709,5.667771641128638e-05,3.515891559254669e-05,16.50553408895104,0.5056487463712692
67,0.04623046053449313,5.0910015937309556e-05,1.000021834452947,0.04523043864965439,6.230005921861448e-05,3.951997249229559e-05,16.597552562754334,0.5098626679281394
68,0.04608474837243557,5.013163068664047e-05,1.00002889529864,0.04508471948901812,6.0474811436506573e-05,3.9788450096845434e-05,16.557770122348632,0.5080376346806685
69,0.04590470209717751,5.14325735669748e-05,1.0000238307317098,0.044904678225517275,6.173984630489334e-05,4.112530073537831e-05,16.620533062621064,0.5106934317251046
70,0.04579479447503885,5.0221525566788236e-05,1.0000245934327443,0.04479476981858412,6.00412638917381e-05,4.0401787209399726e-05,16.606149760981637,0.5095913339058559
71,0.045605904226501785,5.259000514403548e-05,1.0000352566242219,0.044605868965387346,6.270573576694005e-05,4.247427437409594e-05,16.545314893681663,0.507877599388361
72,0.045445214812954264,4.618437431357355e-05,1.0000264019171397,0.04444518839319547,5.520651651204389e-05,3.71622321323836e-05,16.621197129267536,0.5129431027670701
73,0.04530640023450057,4.677350215085122e-05,1.000026684443156,0.0443063735216856,5.589328803519796e-05,3.76537162983368e-05,16.61128763153308,0.5125550615986189
74,0.045184468458096184,4.817445113197512e-05,1.0000245206356049,0.04418444384634495,5.663850786550029e-05,3.97103942996182e-05,16.588870724361957,0.5090841255585352
75,0.04506513309975465,4.5365811354713514e-05,1.0000333003203075,0.04406509971618652,5.384259474218804e-05,3.688902797936559e-05,16.669034353984195,0.5135591395099958
76,0.04490434051056703,0.002705725050340334,0.9928636077791453,0.043911476756135624,0.0029588587564382276,0.0024525913077386575,16.627287663939534,0.5099243884384632
77,0.04475732735792796,1.7915091587080192e-05,0.9999394080638886,0.04375738787651062,1.9651366497176546e-05,1.6178816635753415e-05,16.636300731403878,0.5115564670066038
78,0.044632166301210724,1.1254953543054094e-05,0.999999922990799,0.0436321663359801,1.2566574623027312e-05,9.943332449135293e-06,16.62298141806944,0.5123842624127865
79,0.044497889146208766,3.494105121414274e-05,1.0000262457529703,0.043497862855593365,4.035025932231899e-05,2.9531843091414582e-05,16.64827443537608,0.5117336478730042
80,0.044376035273075105,3.253027810539303e-05,1.0000225145022075,0.0433760126431783,3.800339445054609e-05,2.705716179449761e-05,16.673303396370677,0.5152722852428754
81,0.044240331217646596,4.366155380679023e-05,1.0000317204793294,0.04324029948314031,5.074565349665742e-05,3.6577454391590434e-05,16.664869662722065,0.5132660508354505
82,0.044109016378720604,4.141279620156032e-05,1.0000181210835775,0.04310899820923805,4.756648792924049e-05,3.525910465244427e-05,16.656204137260996,0.5134063919583957
83,0.04403221589823564,4.1351845297564676e-05,1.0000254428386688,0.04303219037254651,4.851373532225504e-05,3.4189955476297956e-05,16.67615386187113,0.5149927592078845
84,0.043867609739303585,4.2538756263335624e-05,1.0000281281471253,0.04286758158604304,4.9534571241262406e-05,3.554294096132556e-05,16.70720543109941,0.5161099723776181
85,0.04373502181470394,4.3257307202717735e-05,1.000026210784912,0.04273499558369319,5.1073327456833795e-05,3.544128709108918e-05,16.69541672667399,0.5147597927749157
86,0.043607640778024995,4.635566841413189e-05,1.0000310117403666,0.0426076096445322,5.410132791560803e-05,3.8610008795330944e-05,16.69821870314837,0.5157314653793971
87,0.04350957914690177,4.0822287069507485e-05,1.0000260113080344,0.042509553045034405,4.760987736608513e-05,3.4034696762925405e-05,16.703357163183835,0.5163900821308295
88,0.04340875228246053,3.876221222587143e-05,1.0000222092469533,0.042408730030059814,4.5832240727880464e-05,3.169218367323386e-05,16.699321983698642,0.5158736485143502
89,0.04330450236797333,4.096992369795771e-05,1.0000247863133749,0.04230447752773762,4.8336055157657636e-05,3.3603792176412145e-05,16.752003624312273,0.5165220763484637
90,0.04311525609095891,0.004489917348702269,0.9889537022386988,0.042126302282015485,0.0038725869763596467,0.005107247842636449,16.7308817597821,0.5175850114822388
91,0.043078632682561874,1.2066995192071773e-05,0.9999783713817596,0.042078654234608014,1.3809012040534678e-05,1.032497836483041e-05,16.750869538962657,0.5165679262677828
92,0.042950747162103654,2.191614873360474e-05,0.9999946463902791,0.041950752551356954,2.5306834830795803e-05,1.8525462534550265e-05,16.77096053998463,0.5184394652446112
93,0.04284576707581679,3.217240131440728e-05,1.0000151436328888,0.04184575184683005,3.641523974935505e-05,2.7929563027403975e-05,16.766806348387636,0.5180645528237025
94,0.04271269380052885,3.708266864668985e-05,1.0000216297308604,0.0417126721094052,4.185448382546989e-05,3.231085331177989e-05,16.75875230455234,0.5174599848091602
95,0.042629928524295486,3.7629474532271464e-05,1.0000204563140869,0.041629907965660094,4.299033411431689e-05,3.226861512030155e-05,16.75793699099738,0.5174106492201487
96,0.04251084303359191,4.0696566860181826e-05,1.0000228538513183,0.04151082012057304,4.702307264475773e-05,3.437006104619892e-05,16.76100524070496,0.5179111113945644
97,0.042424075732628505,4.04353523960405e-05,1.0000272901058198,0.041424048418800034,4.658853889547269e-05,3.42821661367149e-05,16.78651561623259,0.5186918908556303
98,0.04230086150268714,3.8023238564164786e-05,1.0000207719008127,0.041300840690732005,4.383651966478889e-05,3.220995746050903e-05,16.771811386945444,0.5189705591797829
99,0.04217670186857383,3.965416557609084e-05,1.0000285228093466,0.04117667319873969,4.626963090231584e-05,3.3038700123142916e-05,16.77543554879628,0.5160742068688075
